article_id,coder_initials,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a001320,phuong,2020-04-23,yes,,yes,,yes,,1,1,osf.io/4e7h9/,yes,,https://osf.io/4e7h9/,yes,,OSF,yes,,yes,,the link didn't directly point to data files
a001512,phuong,2020-04-23,yes,,yes,,yes,,2,1,http://tinyurl.com/hwmo9t6,other,the hyperlink was incorrect,http://ti-nyurl.com/zvgu6hh,,,,,,,,
a001512,phuong,2020-04-23,yes,,yes,,yes,,2,2,http://tinyurl.com/zvgu6hh,other,the hyperlink was incorrect,http://ti-nyurl.com/zvgu6hh,,,,,,,,
a001526,phuong,2020-04-23,no,,no,,no,,,,,,,,,,,,,,,
a001633,phuong,2020-04-23,yes,,yes,,yes,,1,1,https://osf.io/xz3ap/,yes,,https://osf.io/xz3ap/,yes,,OSF,yes,,other,files are larger than 100MB,
a000029,phuong,2020-04-27,yes,,yes,,yes,,1,1,https://osf.io/k67ba/,yes,,https://osf.io/k67ba/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000037,phuong,2020-04-27,yes,,yes,,yes,,1,1,http://hdl.handle.net/11633/aabxbkd7.,yes,,https://data.donders.ru.nl/collections/di/dccn/DSC_3018026.01_234?1,yes,,Donders,yes,,other,an account was required to download,
a000044,phuong,2020-04-27,yes,,yes,,yes,,1,1,https://osf.io/2pgtj/,yes,,https://osf.io/2pgtj/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000061,phuong,2020-04-27,yes,,yes,,yes,,1,1,https://osf.io/w2xsr/,yes,,https://osf.io/w2xsr/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000183,phuong,2020-04-27,yes,,no,,yes,,1,1,https://osf.io/h6ckw/?view_only=ca786be8956247acae8ce79343a409a0,yes,,https://osf.io/h6ckw/?view_only=ca786be8956247acae8ce79343a409a0,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000232,phuong,2020-04-27,yes,,yes,,yes,,2,1,https://osf.io/rfc6r,yes,,https://osf.io/rfc6r,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000232,phuong,2020-04-27,yes,,yes,,yes,,2,2,https://osf.io/bfefu,yes,,https://osf.io/bfefu,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000275,phuong,2020-04-27,yes,,no,,yes,,1,1,http://dx.doi.org/10.7910/DVN/Q8CSU8,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/Q8CSU8,yes,,Harvard Dataverse,yes,,yes,,I didn't have any problems with this article
a000305,phuong,2020-04-27,yes,,no,,yes,,1,1,http://dx.doi.org/10.7910/DVN/LVHIYG,yes,,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LVHIYG,yes,,Harvard Dataverse,yes,,yes,,I didn't have any problems with this article
a000319,phuong,2020-04-27,yes,,yes,,yes,,1,1,http://doi.org/10.17605/OSF.IO/P49YA,yes,,https://osf.io/p49ya/,yes,,OSF,yes,,yes,,The data badge was in black and white
a000321,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/qtsx2/,yes,,https://osf.io/qtsx2/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000409,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://doi.org/10.6084/m9_.figshare.4742935.v2,no,Not found,,,,,,,,,
a000522,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/ajvgt/,yes,,https://osf.io/ajvgt/,yes,,OSF,yes,,yes,,The link didn't directly point to data files
a000609,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/96s4v/,yes,,https://osf.io/96s4v/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000664,phuong,2020-04-28,yes,,no,,yes,,1,1,https://osf.io/487v9/?view_only=dd53baba3ed945649cda7314fb10a957,yes,,https://osf.io/487v9/?view_only=dd53baba3ed945649cda7314fb10a957,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000749,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/pdsmw,yes,,https://osf.io/pdsmw,yes,,OSF,yes,,yes,,The link didn't directly point to data files
a000754,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/8bqaj/,yes,,https://osf.io/8bqaj/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000765,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/yck8s/,yes,,https://osf.io/yck8s/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000766,phuong,2020-04-28,yes,,yes,,yes,,1,1,https://osf.io/zny2m/,yes,,https://osf.io/zny2m/,yes,,OSF,yes,,yes,,I didn't have any problems with this article
a000784,phuong,2020-04-28,yes,,yes,,yes,,1,1,http://sro.sussex.ac.uk/id/eprint/74811/,yes,,http://sro.sussex.ac.uk/id/eprint/74811/,yes,,Sussex Research Online,yes,,yes,,I didn't have any problems with this article
a000793,,,,,,,,,,,,,,,,,,,,,,
a000822,,,,,,,,,,,,,,,,,,,,,,
a000863,,,,,,,,,,,,,,,,,,,,,,
a000934,,,,,,,,,,,,,,,,,,,,,,
a000936,,,,,,,,,,,,,,,,,,,,,,
a000952,,,,,,,,,,,,,,,,,,,,,,
a000971,,,,,,,,,,,,,,,,,,,,,,
a000977,,,,,,,,,,,,,,,,,,,,,,
a000986,,,,,,,,,,,,,,,,,,,,,,
a001020,,,,,,,,,,,,,,,,,,,,,,
a001040,,,,,,,,,,,,,,,,,,,,,,
a001132,,,,,,,,,,,,,,,,,,,,,,
a001240,,,,,,,,,,,,,,,,,,,,,,
a001287,,,,,,,,,,,,,,,,,,,,,,
a001358,,,,,,,,,,,,,,,,,,,,,,
a001388,,,,,,,,,,,,,,,,,,,,,,
a001477,,,,,,,,,,,,,,,,,,,,,,
a001481,,,,,,,,,,,,,,,,,,,,,,
a001567,,,,,,,,,,,,,,,,,,,,,,
a001590,,,,,,,,,,,,,,,,,,,,,,
a001647,,,,,,,,,,,,,,,,,,,,,,
