article_id,coder_initials,date_coded,has_data_badge,has_data_badge_other,data_availability_statement,data_availability_statement_other,article_has_links,article_has_links_other,number_of_links,link_number,link_url,link_work,link_work_noother,resolved_url,is_repository,is_repository_other,repository_name,files_exist,files_exist_other,download_success,download_success_other,notes
a001487,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/LNUYXZ,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/LNUYXZ,yes,NA,Harvard version of Dataverse,yes,NA,other,"Lots of stratified files.Tested 1 file - connection to host was successful, documents downloaded.",NA
a001517,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/YUM3K8,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YUM3K8,yes,NA,Harvard version of Dataverse,yes,NA,other,"Lots of stratified files.Tested 1 file - connection to host was successful, documents downloaded.",NA
a001594,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/nkgza,yes,NA,https://osf.io/nkgza/files/,yes,NA,OSF,yes,NA,other,File >100MB,NA
a001611,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/bdnqr/,yes,NA,https://osf.io/bdnqr/ and https://crumplab.github.io/EntropyTyping/,other,(no comment from orginal coder),OSF,yes,NA,yes,NA,"(resolved_url contains two distinct URLs, not clear where second URL comes from)"
a001637,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/KYI9AR,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/KYI9AR,yes,NA,Harvard version of Dataverse,yes,NA,other,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",NA
a001653,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/5t0b7/,yes,NA,https://osf.io/5t0b7/,yes,NA,OSF,yes,NA,yes,NA,NA
a001663,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/ceqth/,yes,NA,https://osf.io/ceqth/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000001,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/d2jwb/,yes,NA,https://osf.io/d2jwb/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000013,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,thedata.harvard.edu/dvn/dv/lzav/faces/study/StudyPage.xhtml?globalId=doi:10.7910/DVN/27740&studyListingIndex=3_81dd3734f5b119094c28f53886bc,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/27740&studyListingIndex=3_81dd3734f5b119094c28f53886bc,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000015,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/f3dh6/,yes,NA,https://osf.io/f3dh6/,yes,NA,OSF,yes,NA,yes,NA,NA
a000143,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/8cq5f/,yes,NA,https://osf.io/8cq5f/,yes,NA,OSF,yes,NA,yes,NA,NA
a000182,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/emk5j/,yes,NA,https://osf.io/emk5j/,yes,NA,OSF,yes,NA,yes,NA,NA
a000229,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/7c9bw/,yes,NA,https://osf.io/7c9bw/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000239,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,https://doi.org/10.7910/DVN/I4KVD1,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/I4KVD1,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000260,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,fcon_1000.projects.nitrc.org/indi/enhanced/access.html,yes,NA,http://fcon_1000.projects.nitrc.org/indi/enhanced/access.html,no,NA,NA,other,"Article claims data is accessible in given link, but I could not see any clear links to download data. Hyperlinks that could lead to such data has a paywall - beyond remit of UoM student account.",no,NA,NA
a000390,oliver,2020-04-25,yes,NA,yes,NA,other,Article gave DOI number. I found link via Googling DOI number.,1,1,doi:10.7910/DVN/SURSEO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SURSEO,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000430,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/nmabe/,yes,NA,https://osf.io/nmabe/,yes,NA,OSF,yes,NA,yes,NA,NA
a000500,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,osf.io/rstc5/,yes,NA,https://osf.io/rstc5/,yes,NA,OSF,yes,NA,yes,NA,NA
a000502,oliver,2020-04-25,no,NA,no,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a000533,oliver,2020-04-25,yes,NA,yes,NA,yes,NA,1,1,github.com/alexlwhite/WhiteBoyntonYeatman2019_Repository,yes,NA,https://github.com/alexlwhite/WhiteBoyntonYeatman2019_Repository,no,NA,NA,yes,NA,yes,NA,NA
a000605,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,openicpsr.org/openicpsr/project/101920/,yes,NA,https://www.openicpsr.org/openicpsr/project/101920/version/V3/view;jsessionid=8880F94EFA229911DF631AB6B1249B04,yes,NA,ICPSR,yes,NA,other,Download requires account,NA
a000636,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/tvyxz/,yes,NA,https://osf.io/tvyxz/wiki/home/,yes,NA,OSF,yes,NA,yes,NA,NA
a000783,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/tvyxz/,yes,NA,https://osf.io/tvyxz/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000806,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/48kyp/,yes,NA,https://osf.io/48kyp/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000823,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ETM4LW,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ETM4LW,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000876,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/uane6/,yes,NA,https://osf.io/uane6/,yes,NA,OSF,yes,NA,yes,NA,NA
a000902,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/xq28a/,yes,NA,https://osf.io/xq28a/,yes,NA,OSF,yes,NA,yes,NA,NA
a000932,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,dataverse.harvard.edu/dataverse/laughterperception,yes,NA,https://dataverse.harvard.edu/dataverse/laughterperception,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000944,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/hp2wx/,yes,NA,https://osf.io/hp2wx/,yes,NA,OSF,yes,NA,yes,NA,NA
a001007,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/m64ue,yes,NA,https://osf.io/m64ue/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a001011,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/SBOMZD,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SBOMZD,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a001107,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/FTFJTV,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/FTFJTV,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a001144,oliver,2020-04-26,yes,NA,other,"Page mentions ""open data"" under ""supplements""",other,Open data badge icon is hyperlink,1,1,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QG1DCI,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/QG1DCI,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a001147,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,https://dataverse.harvard.edu/dataset.xhtml?id=3037337,no,"Could not resolve URL as outside remit of UoM student account, but this may be a way of finding it via manually searching Harvard Dataverse:  |  doi:10.1177/0956797617728270",NA,NA,NA,NA,NA,NA,NA,NA,NA
a001190,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/98ta4/,yes,NA,https://osf.io/98ta4/,yes,NA,OSF,yes,NA,other,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",NA
a001223,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/tde3r/,yes,NA,https://osf.io/tde3r/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001247,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/tvyxz/,yes,NA,https://osf.io/tvyxz/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001263,oliver,2020-04-26,yes,NA,other,"Yes there is a data availability statement, but it says permission is limited due to privacy reasons as it involves photos of participants, hence files are limited",yes,NA,1,1,osf.io/tfwum/,yes,NA,osf.io/tfwum/? view_only¼0cc13036c196453d940a4dafc35b715c,yes,NA,OSF,yes,NA,other,Files >100 MB,NA
a001326,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/5tus8/,yes,NA,https://osf.io/5tus8/files/,yes,NA,OSF,yes,NA,other,Files >100 MB,NA
a001411,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,osf.io/bqyhd/,yes,NA,https://osf.io/bqyhd/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001455,oliver,2020-04-26,yes,NA,other,"Page mentions ""open data"" under ""supplements""",yes,NA,1,1,dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BFSGZI,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/BFSGZI,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a001458,oliver,2020-04-26,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.23668/psycharchives.790,yes,NA,https://www.psycharchives.org/handle/20.500.12034/584,yes,NA,PsychArchives,yes,NA,yes,NA,NA
a001485,oliver,2020-04-26,yes,NA,other,"""To find data"" in footnote, no mention of open practices",yes,NA,1,1,osf.io/xrk6j/,yes,NA,https://osf.io/xrk6j/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001635,oliver,2020-04-26,yes,NA,no,NA,yes,NA,1,1,osf.io/psfwz/,yes,NA,https://osf.io/psfwz/,yes,NA,OSF,yes,NA,yes,NA,NA
a000003,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/myqn9/,yes,NA,https://osf.io/myqn9/,yes,NA,OSF,yes,NA,yes,NA,NA
a000121,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/cgydx/,yes,NA,https://osf.io/cgydx/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000122,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/j5zyf/,yes,NA,https://osf.io/j5zyf/,yes,NA,OSF,yes,NA,yes,NA,NA
a000221,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/syjhd/,yes,NA,https://osf.io/syjhd/,yes,NA,OSF,yes,NA,other,Files >100 MB,NA
a000235,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/8rbvz/,yes,NA,https://osf.io/8rbvz/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000281,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/rf28u/,yes,NA,https://osf.io/rf28u/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000330,oliver,2020-04-27,yes,NA,no,NA,yes,NA,1,1,doi.org/10.7910/DVN/WD3IUA,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WD3IUA,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000365,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.7910/DVN/IXWZZO,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/IXWZZO,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000372,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,journals.sagepub.com/doi/suppl/10.1177/0956797618822798,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/9KSHOE,yes,NA,Harvard version of Dataverse,yes,NA,other,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",NA
a000411,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/8R3LTP,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/8R3LTP,yes,NA,Harvard version of Dataverse,yes,NA,other,"Lots of stratified files.Tested 1 batch of zip files - connection to host was successful, documents downloaded.",NA
a000419,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.5281/zenodo.18545,yes,NA,https://zenodo.org/record/18545,no,NA,NA,yes,NA,yes,NA,NA
a000458,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/huc2k/,yes,NA,https://osf.io/huc2k/,yes,NA,OSF,yes,NA,yes,NA,NA
a000545,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/XZ0IZE,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XZ0IZE,yes,NA,OSF,yes,NA,yes,NA,NA
a000558,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/zuwxt/,yes,NA,https://osf.io/zuwxt/,yes,NA,OSF,yes,NA,yes,NA,NA
a000637,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/35pf6/,yes,NA,https://osf.io/35pf6/,yes,NA,OSF,yes,NA,yes,NA,NA
a000672,oliver,2020-04-27,no,NA,other,"""Supplemental material"" at bottom - but no mention of ""open"" data/pratices. Link itself does not lead to a data file.",no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a000684,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/DZ1NFG,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/DZ1NFG,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000720,oliver,2020-04-27,yes,NA,yes,NA,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a000759,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/my6te,yes,NA,https://osf.io/my6te/files/?view_only=3b4129763e4f4de58ef783a85ae30842,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000771,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/ycx49/,yes,NA,https://osf.io/ycx49/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000789,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/fq7mb/,yes,NA,https://osf.io/fq7mb/,yes,NA,OSF,yes,NA,yes,NA,NA
a000796,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/pszjz/,yes,NA,https://osf.io/pszjz/,yes,NA,OSF,yes,NA,yes,NA,NA
a000827,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/w24dm/,yes,NA,https://osf.io/w24dm/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000925,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/TJ1ZXX,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/TJ1ZXX,yes,NA,Harvard version of Dataverse,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000937,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/7p896,yes,NA,https://osf.io/7p896,yes,NA,OSF,yes,NA,other,"Lots of stratified files.Tested 1 single file - connection to host was successful, documents downloaded.",NA
a000948,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/677jr/,other,"Leads to ""public profile"" page with multiple sets of data for multiple studies. No direct link to data associated with study.","Not clear which sets are related to study, as they share overlapping characteristics",yes,NA,OSF,other,"Leads to ""public profile"" page with multiple sets of data for multiple studies. No direct link to data associated with study.",no,NA,NA
a000998,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,github.com/connorjmccabe/InterActive,yes,NA,(resolved url not entered by coder),no,NA,NA,yes,NA,yes,NA,NA
a001062,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,datadryad.org/resource/doi:10.5061/dryad.g7b40,yes,NA,https://datadryad.org/stash/dataset/doi:10.5061/dryad.g7b40,yes,NA,DRYAD,yes,NA,yes,NA,NA
a001148,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/WKJJ3Z,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WKJJ3Z,yes,NA,Harvard version of Dataverse,yes,NA,other,"Lots of stratified files.Tested 1 single file - connection to host was successful, documents downloaded.",NA
a001227,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/atx26/,yes,NA,https://osf.io/atx26/,yes,NA,OSF,yes,NA,yes,NA,NA
a001328,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/mgbck/,yes,NA,https://osf.io/mgbck/,yes,NA,OSF,yes,NA,other,Files >100 MB,NA
a001336,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/m6p82/,yes,NA,https://osf.io/m6p82/,yes,NA,OSF,yes,NA,other,Files >100 MB,NA
a001394,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.1016/j.jrp.2017.11.003,other,Leads to main page on ScienceDirect,(resolved url not entered by coder),yes,NA,ScienceDirect,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a001405,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/a58tk/,yes,NA,https://osf.io/a58tk/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001432,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/fkn8m/,yes,NA,https://osf.io/fkn8m/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a001440,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.7910/DVN/EBF7XW,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/EBF7XW,yes,NA,OSF,yes,NA,yes,NA,NA
a001465,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/enuv3/,yes,NA,https://osf.io/enuv3/,yes,NA,OSF,yes,NA,yes,NA,NA
a001538,oliver,2020-04-27,yes,NA,yes,NA,yes,NA,1,1,osf.io/ygzx3/,yes,NA,https://osf.io/ygzx3/,yes,NA,OSF,yes,NA,yes,NA,NA
a000016,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/cp76s/,yes,NA,osf.io/cp76s/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000047,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/tvyxz/,yes,NA,https://osf.io/tvyxz/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a000119,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/3ymbu/,yes,NA,https://osf.io/3ymbu/files/,yes,NA,OSF,yes,NA,other,"Downloaded successfully, but zip file could not be extracted - operation not permitted",NA
a000146,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/j8wdv,yes,NA,https://osf.io/j8wdv,yes,NA,OSF,yes,NA,yes,NA,NA
a000152,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org//10.17632/948rskffhd.2,yes,NA,https://data.mendeley.com/datasets/948rskffhd/2,yes,NA,Mendeley,yes,NA,yes,NA,NA
a000211,oliver,2020-04-28,other,(see notes field),other,(not completed by coder),no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a000273,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,https://osf.io/tqmeh/ and https://osf.io/37u8s/,yes,NA,https://osf.io/tqmeh/ and https://osf.io/37u8s/,yes,NA,OSF,yes,NA,yes,NA,NA
a000388,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.6084/m9.figshare.4743547.v1,yes,NA,https://figshare.com/articles/Stats_-_In_an_Absolute_State_xlsx/4743547/1,yes,NA,OSF,yes,NA,yes,NA,NA
a000449,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/krshq/,yes,NA,https://osf.io/krshq/,yes,NA,OSF,yes,NA,yes,NA,NA
a000489,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/x8q4j,yes,NA,https://osf.io/x8q4j,yes,NA,OSF,yes,NA,yes,NA,NA
a000529,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/SSEN5A,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/SSEN5A,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a000650,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/tcuap/,yes,NA,https://osf.io/tcuap/,yes,NA,OSF,yes,NA,yes,NA,NA
a000658,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/9cxwb/,yes,NA,https://osf.io/9cxwb/,yes,NA,OSF,yes,NA,yes,NA,NA
a000676,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/fd6ue/,yes,NA,https://osf.io/fd6ue/,yes,NA,OSF,yes,NA,yes,NA,NA
a000743,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/7ugsk/,yes,NA,https://osf.io/7ugsk/,yes,NA,OSF,yes,NA,yes,NA,NA
a000748,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/aegr4/,yes,NA,https://osf.io/aegr4/,yes,NA,OSF,yes,NA,yes,NA,NA
a000750,oliver,2020-04-28,other,(see notes field),other,(not completed by coder),no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a000777,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,dx.doi.org/10.7910/DVN/LWED0F,no,Could not resolve,NA,NA,NA,NA,NA,NA,NA,NA,NA
a000846,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/nfqb9,yes,NA,https://osf.io/nfqb9,yes,NA,OSF,yes,NA,yes,NA,NA
a001004,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/d3xb7/,yes,NA,https://osf.io/d3xb7/,yes,NA,OSF,yes,NA,yes,NA,NA
a001050,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/6yhmp/,yes,NA,https://osf.io/6yhmp/,yes,NA,OSF,yes,NA,yes,NA,NA
a001125,oliver,2020-04-28,yes,NA,yes,NA,other,Only link with data statement leads to general page - not data linked to study,1,1,elsevier.com/journals/journal-of-experimental-social-psychology/ 0022-1031/guide-for-authors.,other,"Works, but does not lead to data",Could not resolve,other,Could not resolve,NA,no,NA,NA,NA,NA
a001127,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/pxk8z/,yes,NA,https://osf.io/pxk8z/,yes,NA,OSF,yes,NA,other,File >100MB,NA
a001140,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/t28bw/,yes,NA,https://osf.io/t28bw/,yes,NA,OSF,yes,NA,yes,NA,NA
a001151,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/79sqe/,yes,NA,https://osf.io/79sqe/,yes,NA,OSF,yes,NA,yes,NA,NA
a001183,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/3nkeh/,yes,NA,https://osf.io/3nkeh/,yes,NA,OSF,yes,NA,yes,NA,NA
a001420,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.1016/j.jesp.2019.03.009,yes,NA,https://www.sciencedirect.com/science/article/abs/pii/S0022103118305997?via%3Dihub,yes,NA,Science Direct,no,NA,NA,NA,NA
a001449,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/34cd8,yes,NA,https://osf.io/34cd8/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001450,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/u9tk8/,yes,NA,https://osf.io/u9tk8/,yes,NA,OSF,yes,NA,yes,NA,NA
a001470,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/waeqn/,yes,NA,https://osf.io/waeqn/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001524,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/XRJ43D,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/XRJ43D,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a001556,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/WPVSMH,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WPVSMH,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a001586,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/4e7hr/,yes,NA,https://osf.io/4e7hr/files/,yes,NA,OSF,yes,NA,yes,NA,NA
a001602,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,doi.org/10.7910/DVN/PGGBB4,yes,NA,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/PGGBB4,yes,NA,Harvard version of Dataverse,yes,NA,yes,NA,NA
a001606,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/d2ytu/,yes,NA,https://osf.io/d2ytu/,yes,NA,OSF,yes,NA,yes,NA,NA
a001607,oliver,2020-04-28,yes,NA,yes,NA,yes,NA,1,1,osf.io/bx59f/,yes,NA,https://osf.io/bx59f/files/,yes,NA,OSF,yes,NA,yes,NA,NA
